Release Artist;Release Title;Release Type;UPC;ISRC;Grid;Vendor;Country of Sale;Country Code;Delivery Type;Delivery Format;Net Units;Net Payable
R.W.W.;J’Attendrai;Track;3760231765037;BEHC61800019;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;1  ;$0,00
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;2  ;$0,01
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;2  ;$0,01
R.W.W.;Wonder;Track;3760231765037;BEHC61800024;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;3  ;$0,01
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;2  ;$0,01
R.W.W.;I Know A Girl;Track;3760231765037;BEHC61800018;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;2  ;$0,01
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;2  ;$0,01
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;CZECH REPUBLIC;CZ;Stream;Stream;4  ;$0,01
R.W.W.;Wonder;Track;3760231765037;BEHC61800024;digital-BADLP001;Spotify;ECUADOR;EC;Stream;Stream;5  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;SPAIN;ES;Stream;Stream;6  ;$0,01
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Spotify;SPAIN;ES;Stream;Stream;2  ;$0,01
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;SPAIN;ES;Stream;Stream;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Spotify;SPAIN;ES;Stream;Stream;1  ;$0,00
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Spotify;SPAIN;ES;Stream;Stream;2  ;$0,01
R.W.W.;Wonder;Track;3760231765037;BEHC61800024;digital-BADLP001;Spotify;SPAIN;ES;Stream;Stream;2  ;$0,01
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;FINLAND;FI;Stream;Stream;2  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;50  ;$0,25
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;14  ;$0,07
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;97  ;$0,52
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;16  ;$0,08
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;20  ;$0,11
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;11  ;$0,06
R.W.W.;J’Attendrai;Track;3760231765037;BEHC61800019;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;9  ;$0,05
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;19  ;$0,10
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;15  ;$0,08
R.W.W.;Wonder;Track;3760231765037;BEHC61800024;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;13  ;$0,07
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;8  ;$0,04
R.W.W.;I Know A Girl;Track;3760231765037;BEHC61800018;digital-BADLP001;Spotify;UNITED KINGDOM;GB;Stream;Stream;11  ;$0,06
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;IRELAND;IE;Stream;Stream;2  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;JAPAN;JP;Stream;Stream;1  ;$0,01
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;JAPAN;JP;Stream;Stream;2  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;MEXICO;MX;Stream;Stream;3  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;MEXICO;MX;Stream;Stream;6  ;$0,01
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Spotify;MEXICO;MX;Stream;Stream;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;4  ;$0,01
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;5  ;$0,03
R.W.W.;J’Attendrai;Track;3760231765037;BEHC61800019;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;2  ;$0,01
R.W.W.;Wonder;Track;3760231765037;BEHC61800024;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;4  ;$0,02
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;I Know A Girl;Track;3760231765037;BEHC61800018;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;NETHERLANDS;NL;Stream;Stream;1  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;NEW ZEALAND;NZ;Stream;Stream;18  ;$0,09
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;NEW ZEALAND;NZ;Stream;Stream;3  ;$0,01
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Spotify;NEW ZEALAND;NZ;Stream;Stream;1  ;$0,01
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Spotify;NEW ZEALAND;NZ;Stream;Stream;2  ;$0,01
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Spotify;NEW ZEALAND;NZ;Stream;Stream;1  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;PERU;PE;Stream;Stream;27  ;$0,04
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;PORTUGAL;PT;Stream;Stream;3  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;QATAR;QA;Stream;Stream;1  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;SINGAPORE;SG;Stream;Stream;1  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;THAILAND;TH;Stream;Stream;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;TURKEY;TR;Stream;Stream;342  ;$0,33
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;TURKEY;TR;Stream;Stream;3  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Spotify;TURKEY;TR;Stream;Stream;1  ;$0,00
R.W.W.;Wonder;Track;3760231765037;BEHC61800024;digital-BADLP001;Spotify;TURKEY;TR;Stream;Stream;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Spotify;TURKEY;TR;Stream;Stream;2  ;$0,00
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;TURKEY;TR;Stream;Stream;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Spotify;TURKEY;TR;Stream;Stream;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;39  ;$0,16
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;40  ;$0,16
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;41  ;$0,15
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;92  ;$0,39
R.W.W.;J’Attendrai;Track;3760231765037;BEHC61800019;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;18  ;$0,07
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;40  ;$0,16
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;50  ;$0,19
R.W.W.;Wonder;Track;3760231765037;BEHC61800024;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;53  ;$0,21
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;32  ;$0,13
R.W.W.;I Know A Girl;Track;3760231765037;BEHC61800018;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;27  ;$0,10
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;31  ;$0,12
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Spotify;UNITED STATES;US;Stream;Stream;42  ;$0,16
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;ARGENTINA;AR;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Youtube;ARGENTINA;AR;Stream;;0  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;4  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;12  ;$0,02
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;13  ;$0,01
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;2  ;$0,01
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;5  ;$0,01
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;2  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;AUSTRIA;AT;Stream;;0  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;AUSTRALIA;AU;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;AUSTRALIA;AU;Stream;;1  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;AUSTRALIA;AU;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;AUSTRALIA;AU;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;BELGIUM;BE;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;BELGIUM;BE;Stream;;1  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;BELGIUM;BE;Stream;;2  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;BRAZIL;BR;Stream;;1  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;BRAZIL;BR;Stream;;2  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;BRAZIL;BR;Stream;;2  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;BRAZIL;BR;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Youtube;BRAZIL;BR;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;CANADA;CA;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;CANADA;CA;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;CANADA;CA;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;CANADA;CA;Stream;;1  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;CANADA;CA;Stream;;8  ;$0,01
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;CANADA;CA;Stream;;2  ;$0,00
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Youtube;CANADA;CA;Stream;;1  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;3  ;$0,00
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;1  ;$0,00
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;2  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;SWITZERLAND;CH;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;CHILE;CL;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;COLOMBIA;CO;Stream;;1  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;COLOMBIA;CO;Stream;;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Youtube;COLOMBIA;CO;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;CYPRUS;CY;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;GERMANY;DE;Stream;;3  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;GERMANY;DE;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;GERMANY;DE;Stream;;4  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;GERMANY;DE;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;GERMANY;DE;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Youtube;GERMANY;DE;Stream;;3  ;$0,04
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;GERMANY;DE;Stream;;8  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Youtube;GERMANY;DE;Stream;;4  ;$0,01
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;GERMANY;DE;Stream;;5  ;$0,01
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;GERMANY;DE;Stream;;4  ;$0,00
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Youtube;GERMANY;DE;Stream;;1  ;$0,00
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Youtube;GERMANY;DE;Stream;;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Youtube;GERMANY;DE;Stream;;2  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Youtube;SPAIN;ES;Stream;;2  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;SPAIN;ES;Stream;;7  ;$0,00
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;SPAIN;ES;Stream;;2  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Youtube;SPAIN;ES;Stream;;3  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;FINLAND;FI;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;FINLAND;FI;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;FRANCE;FR;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;FRANCE;FR;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;FRANCE;FR;Stream;;2  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;FRANCE;FR;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Youtube;FRANCE;FR;Stream;;1  ;$0,00
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Youtube;FRANCE;FR;Stream;;3  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;FRANCE;FR;Stream;;14  ;$0,00
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Youtube;FRANCE;FR;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;FRANCE;FR;Stream;;3  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;FRANCE;FR;Stream;;3  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;FRANCE;FR;Stream;;3  ;$0,00
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Youtube;FRANCE;FR;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;8  ;$0,02
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;9  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;2  ;$0,01
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;6  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;4  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;9  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;1  ;$0,00
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;53  ;$0,06
R.W.W.;Danielle;Track;3760231765037;BEHC61800016;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;4  ;$0,03
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;16  ;$0,01
R.W.W.;Never Go Home;Track;3760231765037;BEHC61800020;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;6  ;$0,00
R.W.W.;Jesse James;Track;3760231765037;BEHC61800014;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;32  ;$0,00
R.W.W.;J’Attendrai;Track;3760231765037;BEHC61800019;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;0  ;$0,00
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;1  ;$0,00
R.W.W.;Shut Yer Mouth;Track;3760231765037;BEHC61800023;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;0  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;26  ;$0,00
R.W.W.;Bump in The Night;Track;3760231765037;BEHC61800015;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;2  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;3  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;4  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765037;BEHC61800013;digital-BADLP001;Youtube;UNITED KINGDOM;GB;Stream;;7  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;GREECE;GR;Stream;;3  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;CROATIA;HR;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;CROATIA;HR;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;CROATIA;HR;Stream;;1  ;$0,00
R.W.W.;Eye Of The Storm;Track;3760231765037;BEHC61800017;digital-BADLP001;Youtube;HUNGARY;HU;Stream;;1  ;$0,00
R.W.W.;Never Get To Say Yer Sorry;Track;3760231765037;BEHC61800021;digital-BADLP001;Youtube;HUNGARY;HU;Stream;;1  ;$0,00
R.W.W.;Pot Of Gold;Track;3760231765037;BEHC61800022;digital-BADLP001;Youtube;HUNGARY;HU;Stream;;5  ;$0,00
